"日期","动画","番剧","国创","音乐","舞蹈","游戏","科技","生活","鬼畜","时尚","广告","娱乐","影视","放映厅"
"2012年8月14日",318633371,694509898,13221804,340141561,62487507,328753235,25577965,327208119,145730709,0,734580,1711367,6322334,9695848
"2012年8月15日",319169405,694798403,13221804,340904355,62527370,330474697,25665822,327727921,145865452,0,734580,1720222,6347010,9762960
"2012年8月16日",319601023,694814364,13221804,341779707,62677156,331974938,25935314,328600913,145949321,0,734580,1807056,6368905,9784396
"2012年8月17日",320492631,695783067,13231143,343131992,62780420,333179410,26049907,329698271,145966608,0,734580,1811506,6408954,9934707
"2012年8月18日",321328291,696013327,13305747,343502964,62825523,334595043,26087364,330257694,146092640,0,734580,1811506,6421668,9940324
"2012年8月19日",322825631,697256177,13318005,344182986,62862210,335166542,26259048,331461413,151196689,0,734580,1811506,6432892,10042043
"2012年8月20日",324079937,697597007,13647859,344678183,62981136,336062701,26446537,331829446,152433429,0,734580,1811506,6466095,10054637
"2012年8月21日",325063774,697706970,13647859,345450638,63142400,336886795,26486110,332580665,152618596,0,734580,1811506,6466095,10076720
"2012年8月22日",325682106,698160044,13647859,347204742,63154242,337471704,26541483,332766642,152910313,0,734580,1811506,6466095,10117382
"2012年8月23日",326157201,698270951,13647859,349443547,63204226,337818009,26741321,333301719,153368133,0,734580,1811506,6603283,10128822
"2012年8月24日",326774203,699208162,13649465,350656174,63585313,339147336,27127654,333773713,153383089,0,734580,1811506,6614732,10144104
"2012年8月25日",327196566,699445978,13649465,351306108,63610131,339767445,27257142,334246536,153536777,0,734580,1811506,6646701,10164767
"2012年8月26日",327946335,700108401,13651786,351722408,63684626,341900874,27777263,334974591,153609259,0,734580,1811506,6646701,10247127
"2012年8月27日",331361901,700427576,13651786,352581293,63749695,342553800,28426211,335275265,153668910,0,734580,1811506,6646701,10385505
"2012年8月28日",331773889,700512314,13735243,353207134,63895733,343252303,28703590,336381534,153903194,0,786649,1811506,6647913,10405953
"2012年8月29日",332678491,701031605,13735243,354168068,63984188,344570195,28822559,336713256,154193921,0,786649,1811506,6647913,10417117
"2012年8月30日",333124572,701065216,13735243,355001055,64024940,345327421,28942895,337199741,154282094,0,786649,1811506,6647913,10476391
"2012年8月31日",333778653,702217540,13742072,355877633,64141512,346402544,28963921,338222145,154343218,0,786649,1811506,6647913,10495827
"2012年9月1日",334430130,704774718,13742072,357076969,64189967,346933608,29314510,338584541,154426390,0,786649,1811506,6699446,10504658
"2012年9月2日",335105067,705670178,13753554,357862704,64215544,348099155,29522244,339026307,154556002,0,786649,1811506,6699446,10506857
"2012年9月3日",335948992,705811092,13758663,358190919,64247986,348568824,29863711,339282208,154581853,0,786649,1811506,7008418,10560987
"2012年9月4日",336233620,705899890,13758663,358617845,64260619,349342845,30048255,339614141,155189719,0,786649,1811506,7008418,10606485
"2012年9月5日",336576783,705976172,13758663,358917918,64528811,350518620,30090659,340111413,156993453,0,786649,1819018,7015564,10662524
"2012年9月6日",337102556,706405914,13758663,359575127,64594769,351058809,30432577,340923778,157156764,0,786649,1819018,7034196,10772154
"2012年9月7日",338079847,706994448,13758663,359962766,64694459,351966470,30606636,341575294,157301301,0,786649,1819018,7054746,10815952
"2012年9月8日",338678192,708402970,13759345,361114079,64768524,352833039,30683430,342243564,157347536,0,786649,1819018,7054746,10856016
"2012年9月9日",339721220,709028232,13766525,362597361,64809259,353289175,30915190,342539612,157716378,0,786649,1819018,7063729,10890695
"2012年9月10日",340160652,709213972,13766525,362898644,64841197,354155136,31589832,342886833,157781121,0,786649,1819018,7066810,10905404
"2012年9月11日",340652144,709370861,13766525,363414797,64881278,354850161,31615776,343153684,157867381,0,786649,1819018,7069001,10909327
"2012年9月12日",341995397,709437631,13766525,363652372,64995162,355134922,31793716,343366537,158623906,0,786649,1819018,7181962,11233399
"2012年9月13日",342298599,709508292,13766525,364077120,65063425,355456777,31938790,343913921,158668770,0,786649,1819018,7233205,11266079
"2012年9月14日",342740179,710203494,13770308,364986289,65202575,356439360,32078797,344370604,158739096,0,786649,1819018,7297465,11279158
"2012年9月15日",343961331,710777222,13770308,365936333,65258074,356942260,32177772,345208296,159425766,0,787140,1819018,7300029,11432305
"2012年9月16日",344818394,711282068,13770308,366292999,65349097,357724491,32282904,345525645,159545752,0,787140,1819018,7318044,11435957
"2012年9月17日",345175097,711498204,13857631,366851945,65385124,358128649,32386837,346046877,159611341,0,787140,1819018,7318044,11443878
"2012年9月18日",345412895,711662124,13857631,367021607,65628070,358655960,32609369,346392794,159895090,0,791372,1819018,7454066,11450327
"2012年9月19日",346321748,711880227,13857631,367475316,65861037,359120349,32736544,348205674,159909371,0,791372,1819018,7463595,11465079
"2012年9月20日",347692276,711972894,13857631,373819725,65923816,360219314,32810096,348597918,160041078,0,791372,1819018,7534787,11475050
"2012年9月21日",348546139,712488305,13857631,374304068,66049718,360729986,33432862,348890539,160109821,0,791372,1819018,7582768,11570434
"2012年9月22日",349118599,714167515,13864435,375800853,66283262,362090011,33594161,349525210,160243195,0,791372,1819018,7727852,11598934
"2012年9月23日",350030426,714732024,13893479,376409619,66410774,362446152,33772889,350128750,160387337,0,791372,1819018,7774793,11611718
"2012年9月24日",350476454,714852266,13893479,377013345,66496875,363309115,33971488,350550216,160531894,0,791372,1819018,7786732,11653851
"2012年9月25日",351013224,715910084,13893479,377468784,66526361,363943138,34441282,351182797,160607388,0,791372,1819018,7798023,11671470
"2012年9月26日",351525000,716157698,13893479,377882475,66667463,366340446,34463762,351632967,160727211,0,791372,1819018,7809237,11717557
"2012年9月27日",351900173,716374145,14052368,378144244,66677177,366867016,34534664,351882275,161409816,0,791372,1819018,7809237,11752999
"2012年9月28日",353299289,716919161,14052368,379003302,66697244,368145332,34630029,352577041,162599864,0,791372,1819018,7963480,11810543
"2012年9月29日",353859112,717138951,15998856,379570086,66793585,368961366,34811002,353190147,162735275,0,791372,1819018,8018923,11824183
"2012年9月30日",354440365,717697166,15998856,380006241,66873654,369781326,35132540,353877605,162767090,0,949441,1819018,8055078,11842382
"2012年10月1日",355093965,717815244,16009785,380720059,66949422,370729483,36102003,354545015,162958318,0,949441,1819018,8083272,11850975
"2012年10月2日",355288330,720489777,16009785,381229717,67043826,371176923,36277857,355212132,163153265,0,949441,1819018,8112562,11854573
"2012年10月3日",355900174,721076579,16009785,381896336,67173838,375181558,36281501,355542048,163396986,0,949441,1819018,8133263,11904788
"2012年10月4日",356774319,721446602,16009785,382420645,67213683,375955804,36363384,355857058,164258957,0,949441,1819018,8143089,11934610
"2012年10月5日",357520871,723611538,16009785,383440522,67721362,376733425,36462945,356633156,164558033,0,949441,1819018,8158520,11941528
"2012年10月6日",358742658,728445586,16022735,383883970,67781523,377448776,36723403,357373862,167813553,0,949441,1819018,8170721,11951245
"2012年10月7日",360205547,729104356,16022735,384350483,67873573,377900098,36777851,357784810,168176747,0,949441,1924785,8194894,12128926
"2012年10月8日",361051152,729221030,16032650,385582903,67949634,378191800,36802562,358250979,168435538,0,949441,1924785,8233461,12141953
"2012年10月9日",361468371,734352172,16115782,386106925,68217652,378794118,36900350,358629653,168541670,0,949441,1924785,8233461,12168221
"2012年10月10日",362189917,734840518,16115782,386566655,68377264,379301765,37059726,359009899,168639635,0,949441,1924785,8273449,12168221
"2012年10月11日",362634499,735192351,16115782,387608999,68496055,380354006,37263010,359418605,168804356,0,949441,1924785,8273449,12175628
"2012年10月12日",363818727,736356300,16115782,388441715,68610977,381537938,37307903,360275380,169169063,0,949441,1924785,8300235,12257222
"2012年10月13日",364971755,739915931,16115782,390521299,68728895,383193479,37559079,360845152,169320159,0,949441,1924785,8312713,13245828
"2012年10月14日",365813732,740801949,16115782,390965919,68830065,384609209,37712109,361344858,169505582,0,949441,1930664,8312713,13444591
"2012年10月15日",366556776,751378931,16115782,393254653,68874593,385113462,38050838,361876936,173486661,0,949441,1930664,8361843,13448128
"2012年10月16日",367227686,758081550,16115782,393748084,68952559,386355234,38265518,362659423,173626239,0,949441,1930664,8395426,13451861
"2012年10月17日",367999563,761004190,16115782,394094907,69033790,387712773,38514988,363384485,173878507,0,949441,1930664,8424445,13451861
"2012年10月18日",368498987,761734609,16115782,394608927,69066255,388184640,38629059,363972712,174422335,0,962797,1930664,8429944,13538802
"2012年10月19日",369711578,763136229,16115782,395776916,69073336,388779958,38699162,364237191,174699632,0,962797,1930664,8429944,13577126
"2012年10月20日",371117570,767448331,16115782,396696215,69123517,389584088,38970826,365144213,174808066,0,962797,1930664,8436804,13780263
"2012年10月21日",372240529,768349357,16115782,397252738,69229690,390224830,39381474,365625062,175419557,0,962797,1930664,8480644,13920643
"2012年10月22日",372566366,768838967,16115782,398027309,69370775,391276755,39609502,366202142,175493866,0,962797,1930664,8480644,13936199
"2012年10月23日",372893894,772124859,16115782,398876048,69395496,391778949,39647782,367056998,175719108,0,962797,1930664,8580107,13942880
"2012年10月24日",373375284,772624659,16115782,399143039,69646211,392223338,39698727,367419643,175748687,0,962797,1930664,8604343,14013451
"2012年10月25日",374196290,772821304,16115782,399848996,69950930,393246798,39758599,367935109,175813107,0,962797,1930664,8624266,14038353
"2012年10月26日",374616404,773958040,16115782,401726816,70032016,394735989,39820520,368980528,175878036,0,962797,1930664,8643974,14073767
"2012年10月27日",375085426,779039541,16296662,402883083,70076980,395546528,39835581,369640284,176027682,0,962797,1930664,8650114,14208806
"2012年10月28日",376630140,779949942,16296662,404334262,70212324,396840941,40503146,370065488,176321326,0,962797,1930664,8663553,14211582
"2012年10月29日",377254690,780107175,16303932,406371022,70227384,397532537,40727120,370621087,176441495,0,962797,1930664,8690997,14211582
"2012年10月30日",377722371,783398512,16303932,407331947,70513488,398050786,40857939,371205948,176552313,0,962797,1930664,8708173,14255606
"2012年10月31日",378368603,783608084,16303932,408066911,70653991,398576995,41064282,371639081,176690259,0,962797,1930664,8717229,14255606
"2012年11月1日",378790284,785495570,18263620,408977085,70788254,399284169,41078875,372251938,176812261,0,962797,1930664,8717229,14261016
"2012年11月2日",379361778,786548113,18263620,409575866,70810037,400193532,41236015,372913500,176955400,0,986142,1930664,8738700,14264474
"2012年11月3日",379935953,788735263,18263620,411636729,70873785,400896266,42233971,373815671,177167695,0,986142,1930664,8806341,14273414
"2012年11月4日",381120769,789409904,18273463,412098291,70900477,401630073,42563996,374756715,177226060,0,986142,1930664,8837674,14277626
"2012年11月5日",381819752,790069821,18273463,412628979,71172164,402371278,42601519,375096556,177304229,0,986142,1930664,8838121,14282634
"2012年11月6日",382392889,792947786,18273463,413163739,71256811,403325580,42675891,375440654,177384910,0,986142,1930664,8853250,14287237
"2012年11月7日",383000926,793700266,18351865,413536907,71274047,403951988,42756902,376038488,177394355,0,986142,1930664,8893843,14403743
"2012年11月8日",383687270,793780708,18351865,414295058,71330642,404306006,42840368,376210792,178019613,0,986142,1930664,8906332,14405257
"2012年11月9日",384698608,799938476,18353791,416231430,71626617,405153119,42933222,376687341,178162586,0,986142,1937446,9002416,14412986
"2012年11月10日",385936839,803329377,18353791,417331479,71724380,406582229,43423679,377384750,178254278,0,986142,1937446,9068098,14412986
